CreditScore,Age,Tenure,EstimatedSalary,Balance,NumOfProducts,Exited,Geography_Germany,Geography_Spain,Gender_Male,HasCrCard_Yes,IsActiveMember_Yes,Balance_v_Sal
550,49.0,0,61446.92,108806.96,3,1,1,0,1,0,0,1.770747174960112
741,42.0,6,194686.78,106036.52,1,1,0,0,1,0,0,0.5446518762085438
668,69.0,9,134483.07,0.0,1,0,0,1,0,1,1,0.0
529,27.0,1,37769.98,0.0,2,0,0,0,0,1,1,0.0
636,31.0,6,2382.61,0.0,2,0,0,0,1,1,1,0.0
563,61.0,1,106826.92,82182.1,1,1,0,1,1,0,0,0.7693014082967103
767,35.0,9,39511.61,0.0,2,0,0,0,0,0,0,0.0
644,50.0,9,196371.13,76817.0,4,1,0,0,1,0,0,0.39118275685432985
780,71.0,9,122506.78,142550.25,2,0,1,0,1,1,1,1.1636111078913347
635,41.0,10,61994.2,0.0,2,0,0,1,0,1,1,0.0
641,35.0,2,192464.21,103711.56,1,1,1,0,1,1,1,0.5388615369060045
593,40.0,2,5194.95,0.0,1,0,0,1,0,1,1,0.0
540,35.0,7,198256.15,128369.75,2,0,1,0,0,0,0,0.6474944156839523
663,35.0,5,62634.94,0.0,2,0,0,1,1,1,1,0.0
630,34.0,9,114006.35,0.0,2,0,0,0,1,1,1,0.0
605,19.0,8,107994.99,166133.28,1,0,1,0,1,1,1,1.538342473109169
710,62.0,9,48571.14,148214.36,1,1,1,0,0,0,0,3.0514902470891148
755,78.0,5,76016.49,121206.96,1,0,0,0,0,1,1,1.594482460318807
641,25.0,10,180808.39,0.0,2,0,0,1,1,1,1,0.0
737,50.0,4,4225.11,127552.85,2,0,1,0,1,0,0,30.18923767665221
695,49.0,9,135841.35,159458.53,1,0,0,0,1,0,0,1.1738585489617115
466,47.0,5,183536.24,102085.72,1,1,1,0,0,1,1,0.5562156007990575
558,58.0,2,88791.83,142537.18,1,0,1,0,1,1,1,1.6052961178973335
665,29.0,1,63732.9,182781.74,2,0,0,1,1,1,1,2.867933830094033
737,45.0,10,1364.54,0.0,2,0,0,0,1,0,0,0.0
654,29.0,7,149184.15,0.0,2,0,0,0,1,1,1,0.0
619,28.0,3,53394.12,0.0,2,0,0,0,0,0,0,0.0
845,43.0,3,97910.06,152063.59,2,0,1,0,0,0,0,1.5530946462498338
727,28.0,2,101433.76,110997.76,1,0,0,0,0,0,0,1.0942881344436015
582,50.0,2,116944.3,148942.0,1,0,0,0,1,1,1,1.273614874773717
716,41.0,9,113267.48,0.0,1,0,0,0,1,1,1,0.0
660,36.0,0,181449.51,84438.57,1,0,0,1,0,1,1,0.465355734496059
664,34.0,7,179913.98,93920.47,1,0,0,0,0,0,0,0.522029861159205
801,43.0,4,98586.14,158713.08,2,0,0,0,1,0,0,1.60989242504068
615,42.0,4,120321.09,0.0,3,0,0,1,1,1,1,0.0
718,63.0,7,100538.8,123204.88,1,0,1,0,1,1,1,1.225446096432422
667,40.0,8,98931.5,72945.29,2,0,0,0,1,0,0,0.7373312847778513
670,37.0,0,194493.57,178742.71,1,0,0,1,1,1,1,0.9190160373939353
590,43.0,8,143628.31,0.0,2,0,0,0,1,1,1,0.0
739,40.0,8,167030.51,0.0,1,0,0,1,0,0,0,0.0
373,42.0,7,77786.37,0.0,1,1,0,0,1,0,0,0.0
418,46.0,9,81014.5,0.0,1,1,0,0,0,1,1,0.0
837,29.0,9,41866.26,0.0,2,0,0,0,0,1,1,0.0
645,43.0,9,11302.7,140121.17,1,1,1,0,1,0,0,12.397141390995072
552,39.0,2,149384.43,132906.88,1,0,1,0,1,1,1,0.8896970052367573
580,45.0,2,169303.65,179334.83,2,0,1,0,1,1,1,1.0592496381501522
684,35.0,3,37264.11,137179.39,1,0,0,0,1,1,1,3.6812737510704
634,35.0,3,19515.48,0.0,2,0,0,1,1,1,1,0.0
607,49.0,9,103068.22,119960.29,2,0,0,0,0,0,0,1.1638921289219897
802,29.0,9,134459.12,127414.55,1,0,0,0,1,1,1,0.947608090845753
736,36.0,6,70496.66,0.0,1,0,0,0,0,0,0,0.0
629,40.0,9,175877.7,137409.19,1,1,0,0,0,0,0,0.7812769327777199
737,28.0,8,106390.01,0.0,2,0,0,0,1,0,0,0.0
718,39.0,2,52138.49,0.0,1,0,0,1,0,1,1,0.0
561,43.0,4,18522.91,0.0,4,1,0,0,1,0,0,0.0
641,31.0,9,32231.6,112494.99,1,0,0,0,1,1,1,3.4902080566897085
677,30.0,1,174225.88,78133.15,1,0,0,0,1,1,1,0.44845892010991706
641,36.0,1,102021.39,0.0,2,0,0,1,0,0,0,0.0
658,32.0,5,31484.76,145553.07,1,0,0,1,0,1,1,4.622969017391272
659,48.0,4,82469.06,123593.22,2,1,1,0,1,0,0,1.498661679907592
567,47.0,2,110900.43,0.0,1,1,0,0,0,0,0,0.0
584,26.0,0,105105.35,146286.22,1,0,0,0,0,0,0,1.3918056502356921
709,35.0,1,12674.68,111827.27,2,0,0,1,0,0,0,8.822887047246953
690,26.0,2,93255.85,0.0,2,0,0,1,0,1,1,0.0
627,70.0,1,145299.5,94416.78,1,0,0,0,1,1,1,0.6498080172333697
765,45.0,2,47139.44,91549.78,1,0,0,1,1,1,1,1.942105803547942
645,38.0,7,167723.25,59568.57,1,0,0,0,0,1,1,0.3551598839159151
716,23.0,2,185900.88,94464.81,2,0,0,0,0,1,1,0.5081461152846614
771,57.0,4,85876.67,0.0,1,1,0,0,0,0,0,0.0
687,44.0,8,1787.85,95368.14,2,0,1,0,1,1,1,53.34236093632016
717,33.0,10,23231.93,102185.42,2,0,1,0,0,0,0,4.398490353578028
524,32.0,1,187740.04,144875.71,1,0,0,0,1,0,0,0.7716825350628453
679,39.0,5,100060.54,0.0,2,0,0,1,1,1,1,0.0
538,37.0,2,100191.725,0.0,1,0,0,0,0,1,1,0.0
752,37.0,5,132467.54,113291.05,2,0,1,0,0,1,1,0.855236309212053
846,61.0,0,96202.44,0.0,2,0,0,1,1,1,1,0.0
532,39.0,0,94977.3,0.0,2,0,0,1,0,0,0,0.0
670,43.0,9,178827.3,111677.88,1,1,1,0,1,0,0,0.6245012925878768
597,35.0,8,192852.67,131101.04,1,0,1,0,0,1,1,0.6797989366701535
627,52.0,1,177238.35,76101.81,2,0,1,0,1,1,1,0.429375527361883
700,40.0,2,199753.97,0.0,2,0,0,1,0,0,0,0.0
766,52.0,7,66193.61,92510.9,2,0,0,0,0,1,1,1.3975805217452257
488,34.0,2,181270.84,0.0,2,0,0,0,0,1,1,0.0
694,39.0,5,25407.59,77652.4,1,0,0,0,1,1,1,3.0562678317778267
639,31.0,3,20973.8,98360.03,1,0,0,0,0,0,0,4.689661863849183
705,46.0,4,76544.9,115518.07,1,1,1,0,0,0,0,1.509154365607637
810,69.0,3,110509.9,27288.43,1,0,1,0,1,1,1,0.24693199432811
638,36.0,6,164247.51,0.0,1,0,0,0,0,0,0,0.0
595,43.0,5,105149.8,0.0,2,0,0,1,0,0,0,0.0
575,36.0,7,55868.97,0.0,1,1,0,0,1,1,1,0.0
850,31.0,6,178747.43,131996.66,2,0,0,0,1,1,1,0.7384534703519934
419,27.0,2,134720.51,121580.42,1,0,0,1,0,1,1,0.9024640717289445
640,55.0,10,978.66,132436.34,1,0,0,0,1,0,0,135.324157521509
570,34.0,10,183387.12,0.0,2,0,0,1,1,1,1,0.0
640,46.0,5,155876.06,107978.4,2,0,1,0,0,0,0,0.6927195876005591
689,40.0,4,119259.34,78119.59,4,1,1,0,0,0,0,0.655039596898658
725,26.0,6,133720.57,98684.15,1,0,0,0,1,0,0,0.7379878054662793
751,44.0,10,170634.49,0.0,2,0,0,0,0,0,0,0.0
544,53.0,9,125692.07,0.0,1,1,0,1,0,0,0,0.0
768,43.0,2,19150.14,129264.05,2,0,1,0,0,0,0,6.750031592458332
648,37.0,6,86894.67,131753.41,1,0,1,0,1,0,0,1.5162427108590206
577,33.0,6,57975.8,0.0,2,0,0,1,0,0,0,0.0
639,27.0,2,82938.99,0.0,1,0,0,1,0,1,1,0.0
686,26.0,1,79189.4,57422.62,1,0,1,0,1,1,1,0.7251301310528935
657,28.0,7,5177.62,0.0,2,0,0,0,0,1,1,0.0
613,34.0,5,44510.26,144094.2,1,0,0,0,1,0,0,3.2373255065236646
701,33.0,9,190611.92,147510.34,1,0,0,0,1,0,0,0.7738778351322414
578,28.0,8,177834.79,161592.76,1,0,0,1,0,0,0,0.9086678708929788
689,40.0,1,119446.64,0.0,2,0,0,0,0,1,1,0.0
687,72.0,4,50267.69,0.0,2,0,0,1,0,1,1,0.0
499,53.0,1,144849.1,75225.53,2,1,0,1,0,0,0,0.5193372275008957
693,39.0,0,81901.6,0.0,2,0,0,1,0,0,0,0.0
737,70.0,9,42576.86,87542.89,2,0,0,0,0,1,1,2.0561142836742774
651,32.0,8,87609.5,144581.96,1,0,0,0,0,1,1,1.6503000245407176
753,33.0,5,82820.85,122568.05,2,0,0,0,1,1,1,1.4799177984770742
523,24.0,5,155144.12,172231.93,1,0,0,1,0,1,1,1.1101415251831652
458,28.0,2,9578.24,171932.26,2,0,1,0,0,1,1,17.950297758252038
643,39.0,7,170392.59,0.0,2,0,0,0,1,1,1,0.0
638,34.0,7,3946.29,0.0,2,0,0,1,0,0,0,0.0
685,38.0,4,102184.66,111798.06,2,0,1,0,1,1,1,1.0940787002667522
684,38.0,4,75609.84,0.0,3,0,0,0,1,0,0,0.0
670,27.0,5,26170.08,79336.61,1,0,0,0,0,1,1,3.031576900032403
701,63.0,3,144727.45,120916.52,3,1,1,0,1,0,0,0.8354774439817739
705,31.0,3,58134.97,142905.51,1,0,0,0,0,1,1,2.4581677775012185
593,27.0,10,94620.0,0.0,3,1,0,1,1,0,0,0.0
651,33.0,1,108764.69,96834.78,1,0,0,0,0,0,0,0.8903144945294286
741,37.0,9,149503.54,105261.76,2,0,0,0,1,1,1,0.7040753683825813
596,54.0,1,120314.75,123544.0,1,1,1,0,1,1,1,1.0268400175373344
581,41.0,2,44205.95,127913.71,2,0,1,0,1,1,1,2.8935858181986815
689,28.0,5,6129.61,95328.6,1,1,0,1,0,0,0,15.552147689657255
544,30.0,4,126796.69,73218.89,1,0,0,0,1,1,1,0.5774511148516573
718,41.0,1,27509.52,0.0,2,1,0,0,0,1,1,0.0
583,35.0,8,42143.55,149995.72,2,0,1,0,1,0,0,3.559161959540665
663,28.0,8,87985.2,123674.28,2,0,1,0,1,1,1,1.4056259461818579
666,33.0,2,81884.8,124125.26,1,0,1,0,1,0,0,1.5158522705068582
524,29.0,3,2705.31,159035.45,1,1,0,1,1,0,0,58.78640525485065
599,27.0,5,30546.4,0.0,2,0,0,0,1,0,0,0.0
667,27.0,7,149402.59,156811.74,1,0,0,0,1,1,1,1.049591844425187
727,52.0,4,118429.02,0.0,2,0,0,0,1,1,1,0.0
689,55.0,4,58442.25,0.0,2,0,0,1,0,1,1,0.0
639,39.0,6,30414.17,150555.83,1,0,0,0,1,0,0,4.950187034530286
678,28.0,2,58814.41,109137.12,1,0,0,0,1,1,1,1.8556187165696296
523,36.0,8,155304.53,158351.02,2,0,0,0,1,0,0,1.019616233988796
650,47.0,9,187943.6,0.0,1,0,0,0,0,0,0,0.0
744,35.0,7,43036.6,0.0,2,0,0,1,1,1,1,0.0
697,40.0,4,26543.28,0.0,2,0,0,0,1,1,1,0.0
800,46.0,6,171928.04,0.0,2,0,0,1,0,0,0,0.0
664,24.0,7,35611.35,0.0,1,0,0,0,1,1,1,0.0
740,39.0,9,19047.23,0.0,2,0,0,0,1,0,0,0.0
835,56.0,2,39820.13,0.0,2,0,0,0,0,1,1,0.0
559,52.0,2,129013.59,0.0,1,1,0,0,1,0,0,0.0
676,36.0,1,113810.12,82729.49,1,0,0,1,1,0,0,0.7269080289169365
613,45.0,9,34749.65,142765.24,2,0,1,0,0,0,0,4.108393609719809
713,25.0,4,56268.98,121172.97,1,0,0,0,0,1,1,2.153459508240597
751,28.0,10,46630.47,132932.14,2,0,1,0,0,1,1,2.850757026467887
523,22.0,8,124906.59,123374.46,1,0,0,0,1,1,1,0.9877337937093632
775,74.0,0,134869.93,161371.5,1,0,1,0,0,1,1,1.1964972473849436
608,45.0,4,36697.48,0.0,2,1,0,1,1,0,0,0.0
673,51.0,8,172200.91,79563.36,2,0,0,0,1,1,1,0.4620379764543637
616,46.0,2,137136.46,0.0,2,0,0,0,1,0,0,0.0
650,48.0,7,57594.78,138232.24,1,0,1,0,0,0,0,2.4000827852801936
655,41.0,5,36548.0,0.0,1,1,0,0,0,0,0,0.0
782,53.0,1,182960.46,81571.05,1,1,1,0,0,0,0,0.4458397732493677
781,35.0,1,42117.9,0.0,2,0,0,1,1,0,0,0.0
593,33.0,0,199478.05,95927.04,1,0,0,0,0,0,0,0.4808902032078216
505,35.0,8,91092.84,116932.59,1,0,0,1,1,0,0,1.283663897184455
707,40.0,1,14090.4,0.0,2,1,0,0,1,0,0,0.0
692,36.0,3,178267.07,79551.12,1,0,0,0,0,1,1,0.4462468587159703
813,30.0,1,85808.22,116416.94,1,0,1,0,1,1,1,1.356710813952323
850,37.0,4,109659.12,88141.1,1,0,0,1,1,0,0,0.8037735484289862
753,32.0,6,161642.08,177729.13,1,0,0,0,1,1,1,1.0995226614257874
850,32.0,5,3830.59,0.0,1,0,0,1,0,1,1,0.0
671,32.0,6,146636.44,123912.78,2,0,0,1,1,1,1,0.8450340174652358
791,33.0,3,144413.92,0.0,1,1,0,0,0,1,1,0.0
624,80.0,3,65801.44,0.0,1,0,0,0,1,1,1,0.0
649,35.0,4,192486.24,108306.44,1,0,0,0,0,1,1,0.5626710771637495
732,48.0,4,120852.85,102962.62,1,1,1,0,0,0,0,0.8519668340465284
664,36.0,0,146191.82,103502.22,1,0,0,0,0,1,1,0.7079891337285492
789,43.0,8,148412.24,119654.44,2,1,1,0,1,1,1,0.8062302678000144
680,33.0,10,164119.35,183768.47,1,0,0,0,1,0,0,1.1197245784851084
701,37.0,1,163457.55,0.0,2,0,0,0,1,0,0,0.0
684,25.0,1,144978.47,0.0,2,0,0,0,0,1,1,0.0
586,52.0,6,67288.89,140900.97,1,0,0,0,0,1,1,2.093970787748171
522,25.0,5,103269.0,94049.92,2,0,1,0,0,0,0,0.9107275174544152
739,27.0,8,106969.98,98926.4,1,0,0,1,0,1,1,0.9248052584472765
835,18.0,2,117632.63,142872.36,1,0,1,0,1,1,1,1.2145640202042578
790,29.0,3,189777.66,46057.96,2,0,0,1,1,1,1,0.2426943192365213
671,48.0,6,66032.65,119769.77,1,0,0,0,0,1,1,1.8137962053620447
560,44.0,5,98661.27,143244.97,1,0,0,0,0,0,0,1.4518865406861274
651,28.0,10,74687.37,79562.98,1,0,0,0,1,1,1,1.0652802475170835
682,69.0,6,149604.18,0.0,2,0,0,0,1,1,1,0.0
808,41.0,0,79888.78,0.0,1,0,0,0,1,1,1,0.0
644,26.0,8,138775.69,96659.64,2,0,0,1,1,1,1,0.6965170917182973
688,29.0,1,154695.57,0.0,2,0,0,0,1,0,0,0.0
617,26.0,2,168834.38,165947.99,2,0,0,0,0,1,1,0.9829040151656314
738,33.0,4,105817.63,92676.3,1,0,0,0,1,0,0,0.8758115259243663
663,45.0,5,48682.1,83195.12,1,0,0,0,1,1,1,1.7089468202891822
515,48.0,5,147955.91,129387.94,1,1,0,0,1,1,1,0.8745033571149675
845,28.0,9,56185.98,0.0,2,0,0,0,0,1,1,0.0
639,38.0,9,81861.1,130233.14,1,0,0,1,1,1,1,1.5909038603194923
557,32.0,3,69826.8,123502.53,1,0,0,0,0,1,1,1.7686981216381101
543,37.0,8,118059.19,140894.06,2,0,1,0,1,1,1,1.1934188266072299
585,44.0,7,112333.22,163867.86,1,0,1,0,1,1,1,1.4587658040960634
610,27.0,2,14546.76,0.0,2,0,0,0,0,0,0,0.0
727,18.0,2,126172.11,93816.7,2,0,1,0,0,0,0,0.743561314778678
540,40.0,8,3560.0,0.0,2,0,0,1,0,0,0,0.0
418,35.0,7,88878.15,0.0,2,0,0,0,1,1,1,0.0
660,32.0,0,84605.0,114668.89,1,0,0,0,0,0,0,1.3553441285976007
850,38.0,5,78268.61,146756.68,1,0,1,0,1,0,0,1.875038792690965
618,46.0,6,120668.46,150213.71,1,1,0,0,0,0,0,1.2448464992426354
642,18.0,5,10063.75,111183.53,2,0,1,0,1,1,1,11.047922494100112
850,40.0,9,163989.66,99816.46,1,1,0,0,0,1,1,0.6086753274566213
739,34.0,9,60584.33,0.0,1,0,0,0,1,0,0,0.0
508,41.0,5,94170.84,0.0,2,0,0,0,0,1,1,0.0
667,41.0,6,167181.77,0.0,2,0,0,0,1,0,0,0.0
741,60.0,5,38914.51,0.0,1,0,0,0,0,1,1,0.0
592,29.0,7,91196.67,0.0,2,0,0,0,1,1,1,0.0
651,45.0,6,85869.89,86714.06,1,1,1,0,0,0,0,1.0098308033234933
773,52.0,2,57337.79,0.0,2,0,0,1,1,0,0,0.0
850,41.0,8,175347.28,132838.07,1,0,0,1,1,1,1,0.7575713179012529
550,42.0,10,63092.65,128707.31,1,1,1,0,0,0,0,2.0399731188973673
783,40.0,6,109742.55,0.0,2,0,0,0,1,0,0,0.0
777,29.0,2,124489.88,0.0,2,0,0,0,1,0,0,0.0
659,29.0,6,56971.41,123192.12,1,1,0,0,1,1,1,2.1623498523206637
727,46.0,3,130752.01,115248.11,4,1,1,0,1,0,0,0.8814251497931084
603,38.0,8,191457.06,59360.77,1,0,0,0,1,1,1,0.31004743309021876
644,37.0,9,96442.86,0.0,2,0,0,1,1,1,1,0.0
647,35.0,6,122584.29,112668.7,1,0,0,0,0,1,1,0.9191120656651843
648,37.0,7,57215.85,138503.51,2,0,1,0,0,0,0,2.420719258736871
721,57.0,1,195940.96,0.0,1,0,0,1,1,1,1,0.0
524,29.0,7,105448.74,0.0,2,0,0,0,1,1,1,0.0
626,34.0,3,37870.29,0.0,2,0,0,0,0,1,1,0.0
569,43.0,7,52534.81,0.0,2,0,0,0,1,0,0,0.0
578,36.0,1,141533.19,157267.95,2,0,0,1,1,0,0,1.1111736406139083
769,40.0,9,50568.02,133871.05,1,0,0,0,0,1,1,2.6473460894850143
694,31.0,4,26116.82,141989.27,2,0,1,0,1,0,0,5.436698265715351
664,41.0,5,152054.33,0.0,1,0,0,0,0,1,1,0.0
646,38.0,7,1528.4,0.0,2,0,0,0,1,0,0,0.0
779,29.0,3,127939.26,46388.16,3,1,0,0,0,0,0,0.36257955532961506
782,72.0,5,2605.65,148666.99,1,1,1,0,0,0,0,57.05562527584287
769,34.0,7,57841.89,115101.5,1,1,1,0,1,0,0,1.9899332473402926
655,67.0,6,186995.17,148363.38,1,0,1,0,1,1,1,0.7934075516495961
623,46.0,4,5549.11,0.0,1,1,0,1,1,0,0,0.0
705,39.0,8,11682.36,144102.32,1,0,0,1,0,1,1,12.335035044288997
686,41.0,5,106939.34,128876.71,3,1,0,0,1,1,1,1.2051384457768302
678,36.0,6,53172.02,118448.15,2,0,1,0,1,0,0,2.2276405899192846
738,39.0,5,114388.98,0.0,2,0,0,0,1,1,1,0.0
703,28.0,9,2151.17,0.0,2,0,0,0,1,1,1,0.0
554,42.0,1,183492.9,0.0,2,0,0,1,1,1,1,0.0
582,38.0,9,76582.95,135979.01,4,1,0,0,0,1,1,1.7755781149720664
644,37.0,6,104217.96,117271.8,2,1,0,0,1,0,0,1.125255186342162
724,29.0,4,8982.75,0.0,1,0,0,0,1,0,0,0.0
593,33.0,1,9984.4,0.0,2,0,0,0,1,0,0,0.0
710,30.0,10,19500.1,0.0,2,0,0,1,0,0,0,0.0
631,35.0,8,79146.36,129205.49,1,0,0,0,1,1,1,1.632488089155332
739,41.0,8,191694.77,0.0,1,1,0,1,0,0,0,0.0
644,18.0,7,59645.24,0.0,1,1,0,1,1,1,1,0.0
652,35.0,7,55207.88,104015.54,2,0,1,0,1,1,1,1.8840705348584297
554,37.0,3,166177.3,0.0,2,0,0,1,1,0,0,0.0
483,30.0,9,136356.97,0.0,2,0,0,0,0,0,0,0.0
669,42.0,1,148611.52,103873.39,1,0,1,0,0,0,0,0.6989592058542972
841,52.0,3,85516.37,112383.03,1,1,1,0,0,0,0,1.3141697899478193
662,34.0,2,55120.79,117731.79,2,0,0,0,1,1,1,2.135887203358297
821,45.0,0,131778.58,135827.33,2,0,1,0,1,1,1,1.030723885475166
783,38.0,9,153269.98,114135.17,1,0,0,0,1,0,0,0.744667481525084
850,28.0,9,164864.67,0.0,2,0,0,0,0,1,1,0.0
559,62.0,6,20367.68,118756.62,1,0,0,0,1,1,1,5.830640504956873
602,34.0,8,39542.0,98382.72,1,0,0,1,1,0,0,2.488056243993728
563,41.0,2,19412.8,100520.92,1,1,1,0,1,1,1,5.178074260281876
695,35.0,7,127977.66,79858.13,2,0,0,1,0,1,1,0.6240005482206816
546,20.0,6,20508.85,0.0,1,0,0,0,0,1,1,0.0
719,76.0,10,176244.87,95052.29,1,0,1,0,0,0,0,0.5393194706887071
539,42.0,1,105013.63,177728.55,1,0,1,0,1,0,0,1.6924331631998626
632,71.0,3,27597.76,83116.68,1,0,0,0,1,1,1,3.01171834235822
772,34.0,7,121073.23,111565.91,1,0,1,0,1,1,1,0.9214746315102026
708,40.0,8,101089.76,83015.71,1,0,0,1,1,0,0,0.8212079047373345
668,28.0,1,114258.18,124511.01,1,0,1,0,0,0,0,1.089733881635433
738,67.0,1,22762.23,130652.52,1,0,0,0,0,1,1,5.739882252310077
785,55.0,5,7008.65,0.0,2,0,0,0,1,1,1,0.0
597,61.0,5,81299.17,0.0,2,0,0,0,1,1,1,0.0
531,37.0,7,147521.35,121854.45,1,0,0,0,1,0,0,0.8260123026260267
509,26.0,10,6177.83,0.0,2,0,0,0,1,1,1,0.0
508,35.0,1,59374.82,86893.28,1,0,0,0,1,0,0,1.4634702050465163
749,32.0,7,157648.12,79523.13,1,0,1,0,0,1,1,0.5044343694044687
621,55.0,7,75685.59,131033.76,1,1,1,0,0,1,1,1.7312907252225953
659,33.0,7,136540.09,89939.62,1,0,0,0,0,0,0,0.6587048536440836
634,59.0,3,97939.4,95727.05,1,1,1,0,0,0,0,0.9774110317196144
675,39.0,7,36267.21,0.0,2,0,0,0,1,1,1,0.0
770,31.0,3,186064.34,155047.56,2,0,0,0,1,1,1,0.8333007818693254
736,29.0,9,176152.7,0.0,2,0,0,0,0,0,0,0.0
524,44.0,10,82117.2,118569.03,2,0,0,0,1,0,0,1.4439000599143663
674,28.0,5,151925.25,0.0,1,0,0,0,1,1,1,0.0
700,44.0,9,142287.65,0.0,2,0,0,1,1,0,0,0.0
741,35.0,1,36557.55,0.0,2,0,0,0,0,0,0,0.0
455,40.0,1,129975.34,0.0,3,0,0,0,1,1,1,0.0
608,37.0,2,21967.15,130461.02,1,0,0,1,1,0,0,5.93891424240286
776,36.0,1,53477.76,0.0,2,0,0,0,1,0,0,0.0
635,33.0,1,178067.33,0.0,3,1,0,0,1,0,0,0.0
746,37.0,4,171039.56,0.0,2,0,0,0,0,1,1,0.0
692,47.0,3,150802.41,0.0,2,1,0,1,0,0,0,0.0
683,35.0,9,82951.12,61172.04,1,0,0,1,1,0,0,0.7374468241055697
591,35.0,2,57064.57,90194.34,2,0,1,0,0,0,0,1.5805663654348048
581,24.0,3,45755.0,95508.2,1,0,0,0,0,1,1,2.0873827996940224
684,35.0,3,176882.08,99967.76,1,0,1,0,1,1,1,0.5651661264951203
561,37.0,4,88838.14,101470.29,1,0,0,1,1,1,1,1.142192868963713
718,33.0,4,88592.8,70541.06,1,0,1,0,0,0,0,0.7962391977677644
590,31.0,8,26261.42,112211.61,1,0,0,0,1,0,0,4.272869098472208
573,47.0,8,29586.73,154543.98,1,0,0,0,0,0,0,5.223422122012132
350,40.0,0,172321.21,111098.85,1,1,0,0,0,1,1,0.6447195327841536
504,44.0,0,158036.72,131873.07,2,1,1,0,0,1,1,0.8344457541260032
813,27.0,1,115733.16,137275.36,1,0,0,1,1,1,1,1.1861367995136396
641,31.0,3,59927.99,153316.14,1,0,0,1,1,0,0,2.5583394337103584
662,22.0,9,44377.65,0.0,2,0,0,0,0,1,1,0.0
497,44.0,2,79691.4,121250.04,1,0,0,1,1,1,1,1.521494665672833
716,31.0,8,51503.51,109578.04,2,0,0,0,1,1,1,2.127583925833404
526,37.0,5,62830.97,53573.18,1,0,0,0,0,0,0,0.8526556250842539
760,34.0,6,90346.1,58003.41,1,0,1,0,0,0,0,0.6420134350016216
669,31.0,6,40467.82,113000.66,1,0,0,0,0,0,0,2.7923584714966116
655,27.0,10,51620.94,0.0,2,0,0,0,1,0,0,0.0
547,49.0,2,65466.93,0.0,1,1,0,0,0,0,0,0.0
648,40.0,5,667.66,139973.65,1,1,1,0,0,1,1,209.64809933199533
790,31.0,2,172437.12,151290.16,1,0,0,0,0,1,1,0.8773642241299322
744,50.0,1,106061.47,121498.11,2,1,1,0,0,1,1,1.1455442772950442
761,32.0,4,177622.38,103515.39,2,0,0,1,0,1,1,0.5827834870808509
750,35.0,3,191520.5,0.0,1,0,0,0,0,0,0,0.0
680,34.0,9,95686.6,0.0,2,0,0,0,1,1,1,0.0
704,38.0,6,173776.5,106687.76,1,0,0,1,1,0,0,0.6139366370021263
521,41.0,2,113089.43,0.0,2,0,0,0,0,1,1,0.0
452,35.0,8,149614.81,0.0,2,0,0,0,0,1,1,0.0
695,31.0,5,99537.68,106089.2,1,0,0,0,0,0,0,1.0658194966971302
850,71.0,10,97893.4,69608.14,1,1,0,1,1,0,0,0.7110606026555417
625,31.0,5,90.07,0.0,2,0,0,0,1,1,1,0.0
608,40.0,7,161154.85,96202.32,1,0,1,0,0,0,0,0.596955785072556
715,38.0,0,332.81,0.0,2,0,0,0,0,1,1,0.0
834,33.0,5,66285.18,0.0,2,0,0,1,1,0,0,0.0
469,33.0,1,163477.22,127818.52,1,0,0,0,1,0,0,0.7818735845887275
480,40.0,7,170332.67,0.0,1,1,0,0,0,0,0,0.0
527,58.0,3,126144.96,137318.42,1,0,1,0,1,1,1,1.0885763489877043
834,34.0,5,53437.1,0.0,2,0,0,1,1,0,0,0.0
583,40.0,4,26920.43,55776.39,2,0,0,0,0,0,0,2.0718981829042105
696,32.0,4,52314.71,84421.62,1,0,1,0,1,1,1,1.6137262349346866
606,32.0,5,116885.59,83161.65,1,0,0,0,1,1,1,0.7114790625602352
713,39.0,10,126263.97,0.0,2,0,0,0,0,1,1,0.0
821,42.0,3,64613.81,87807.29,2,0,1,0,1,1,1,1.3589554616884532
550,30.0,4,89216.29,0.0,2,0,0,0,0,0,0,0.0
675,39.0,6,83419.15,0.0,2,0,0,0,0,0,0,0.0
748,39.0,3,123998.52,0.0,2,0,0,1,1,1,1,0.0
606,40.0,9,96985.58,95293.86,2,0,1,0,1,1,1,0.982556994555273
726,30.0,7,146154.06,92847.59,1,0,1,0,1,0,0,0.6352720547072042
547,30.0,6,18471.86,0.0,2,0,0,0,1,1,1,0.0
758,35.0,5,95009.6,0.0,2,0,0,1,1,0,0,0.0
596,37.0,2,121175.86,0.0,1,0,0,0,1,1,1,0.0
720,34.0,3,77047.78,0.0,2,0,0,1,1,1,1,0.0
674,37.0,3,158049.9,0.0,1,0,0,0,1,0,0,0.0
756,32.0,4,147040.25,0.0,2,0,0,0,0,0,0,0.0
649,78.0,4,142566.75,68345.86,2,0,1,0,1,1,1,0.47939551122544355
613,28.0,7,185483.24,76656.4,2,0,1,0,1,1,1,0.41327938847736323
643,62.0,9,155870.82,0.0,2,0,0,0,1,0,0,0.0
600,31.0,8,121555.51,0.0,2,0,0,0,1,1,1,0.0
735,39.0,1,40223.74,60374.98,1,0,0,1,1,0,0,1.5009787752208026
585,34.0,1,75503.6,0.0,1,0,0,0,0,1,1,0.0
724,33.0,4,186942.49,88046.88,1,1,1,0,1,1,1,0.47098377688239845
